,Unnamed: 0,Rank,Game,Year,Hours_watched,Avg_viewers,Total
0,0,1,League of Legends,2016,94377226,127021,189061007256.09818
1,1,2,Counter-Strike: Global Offensive,2016,47832863,64378,48564965919.009
2,2,3,Dota 2,2016,45185893,60815,43338393885.75994
3,3,4,Hearthstone,2016,39936159,53749,33852902709.745163
4,4,5,Call of Duty: Black Ops III,2016,16153057,21740,5538261998.727778
5,5,6,Minecraft,2016,10231056,13769,2221683008.119344
6,6,7,World of Warcraft,2016,8771452,11805,1633039592.8530598
7,7,8,Z1: Battle Royale,2016,7894571,10625,1322868591.935625
8,8,9,Talk Shows & Podcasts,2016,7688369,10347,1254607558.812153
9,9,10,FIFA 16,2016,6988475,9405,1036574324.9111252
10,10,11,StarCraft II,2016,6567126,8838,915352933.962348
11,11,12,Diablo III,2016,6235668,8392,825292106.474976
12,12,13,Destiny,2016,5892573,7930,736948926.44919
13,13,14,Blade & Soul,2016,5270251,7093,589549792.599453
14,14,15,World of Tanks,2016,4993627,6720,529230182.32224
15,15,16,Tom Clancy's Rainbow Six Siege,2016,4866039,6549,502585329.70088106
16,16,17,RuneScape,2016,4632857,6235,455558951.6025451
17,17,18,Tom Clancy's The Division,2016,4495935,6051,429048520.24513495
18,18,19,Grand Theft Auto V,2016,4014296,5402,341997714.89083207
19,19,20,SMITE,2016,3788701,5099,304673426.098629
20,20,21,Creative,2016,3181207,4281,214781261.570757
21,21,22,Poker,2016,3151063,4241,210758253.20409295
22,22,23,Super Mario Maker,2016,3057789,4115,198443366.162685
23,23,24,Heroes of the Storm,2016,3024529,4070,194138376.71613005
24,24,25,Darkest Dungeon,2016,2664560,3586,150693673.87535998
25,25,26,Arma 3,2016,2542838,3422,137232801.69135603
26,26,27,DayZ,2016,2321012,3123,114316416.42699602
27,27,28,NBA 2K16,2016,2275441,3062,109882870.793682
28,28,29,Magic: The Gathering,2016,2187509,2944,101565657.86841598
29,29,30,Ark: Survival Evolved,2016,1951875,2627,80866995.18187499
30,30,31,Halo 5: Guardians,2016,1846844,2485,72379543.15913999
31,31,32,Super Smash Bros. Melee,2016,1790598,2409,68029006.228722
32,32,33,Music,2016,1719354,2314,62746266.495276
33,33,34,Super Smash Bros. for Wii U,2016,1718837,2313,62700291.270351
34,34,35,Path of Exile,2016,1701987,2290,61468264.67733
35,35,36,Fallout 4,2016,1681938,2263,60027985.42007399
36,36,37,Rocket League,2016,1566964,2108,52094138.126352
37,37,38,Dragon's Dogma: Dark Arisen,2016,1511191,2033,48452475.299613
38,38,39,The Legend of Zelda: Ocarina of Time,2016,1508712,2030,48301610.81255999
39,39,40,Punch Club,2016,1410837,1898,42231089.000646
40,40,41,The Binding of Isaac: Repentance,2016,1358589,1828,39167289.413532
41,41,42,Rust,2016,1346240,1811,38450338.93344001
42,42,43,Bloodborne,2016,1300353,1750,35888767.53525
43,43,44,The Elder Scrolls V: Skyrim,2016,1192580,1605,30187127.5839
44,44,45,Madden NFL 16,2016,1179288,1587,29515900.513176
45,45,46,Dark Souls,2016,1176135,1582,29344241.28447
46,46,47,XCOM: Enemy Within,2016,1151692,1550,28153168.5246
47,47,48,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2016,1143257,1538,27730610.854086
48,48,49,Euro Truck Simulator 2,2016,1109797,1493,26131394.471091
49,49,50,The Legend of Zelda: Majora's Mask,2016,1011289,1361,21706641.832659
50,50,51,Pok<U+00E9>mon Omega Ruby/Alpha Sapphire,2016,992216,1335,20890398.44556
51,51,52,Duelyst,2016,870056,1171,16068055.869096002
52,52,53,Garry's Mod,2016,847981,1141,15259173.028491
53,53,54,Super Mario 64,2016,828873,1115,14575454.032545
54,54,55,osu!,2016,778404,1047,12853191.329748
55,55,56,Star Wars Battlefront,2016,743255,1000,11721874.605
56,56,57,Mortal Kombat X,2016,731382,984,11350071.513648
57,57,58,Dark Souls II: Scholar of the First Sin,2016,723453,973,11101518.676899
58,58,59,Kingdom Hearts HD 1.5 ReMIX,2016,708888,954,10665598.506192
59,59,60,The Witness,2016,700557,942,10407672.349074
60,60,61,Battlefield 4,2016,672524,905,9598770.28362
61,61,62,Warcraft III,2016,665832,896,9408749.478912
62,62,63,Diablo II: Lord of Destruction,2016,654061,880,9077372.50728
63,63,64,Mario Kart 8,2016,602344,810,7694649.45144
64,64,65,Warframe,2016,593909,799,7483864.532361
65,65,66,Super Metroid,2016,576156,775,7042081.1139
66,66,67,Undertale,2016,572012,769,6937303.7627880005
67,67,68,Rise of the Tomb Raider,2016,567366,763,6827269.968918
68,68,69,Scrap Mechanic,2016,546864,736,6347699.817984
69,69,70,Final Fantasy IV,2016,535452,720,6080121.714239999
70,70,71,War Thunder,2016,506831,682,5451384.020082001
71,71,72,World of Warships,2016,505245,680,5418388.848600001
72,72,73,Guild Wars 2,2016,500186,673,5308915.682238
73,73,74,Dungeons & Dragons,2016,495929,667,5216804.604753
74,74,75,Street Fighter V,2016,475393,639,4790853.298917
75,75,76,The Witcher 3: Wild Hunt,2016,466001,627,4608012.210417
76,76,77,Super Mario Galaxy,2016,459837,618,4481791.204086
77,77,78,Clash of Clans,2016,456407,614,4419568.805358
78,78,79,Pok<U+00E9>mon Red/Blue,2016,456370,614,4419210.51978
79,79,80,Pok<U+00E9>mon Yellow,2016,449878,605,4292490.69249
80,80,81,Tibia,2016,441300,593,4127127.1839
81,81,82,The Legend of Zelda: A Link to the Past,2016,435879,586,4028309.157474
82,82,83,Super Mario Bros. 3,2016,426084,573,3850428.6477719992
83,83,84,Killer Instinct,2016,414240,557,3638869.325280001
84,84,85,Paper Mario,2016,412453,555,3610161.925965
85,85,86,Half Life 2: Survivor,2016,400106,538,3394818.5885880003
86,86,87,Crash Bandicoot,2016,399886,538,3392951.9330280004
87,87,88,Gears of War: Ultimate Edition,2016,386607,520,3170533.07844
88,88,89,M.U.G.E.N,2016,386581,520,3170319.8545200005
89,89,90,Vainglory,2016,385297,518,3147636.835266
90,90,91,Sid Meier's Civilization V,2016,376760,507,3012534.15372
91,91,92,Metal Gear Solid V: The Phantom Pain,2016,375184,504,2982181.539456
92,92,93,Heroes of Newerth,2016,369714,497,2897887.468518
93,93,94,The Elder Scrolls Online,2016,368914,496,2885798.776224
94,94,95,Resident Evil,2016,367801,495,2871291.8376450003
95,95,96,Mass Effect 3,2016,361188,486,2768399.830728
96,96,97,Resident Evil Zero,2016,360552,485,2757838.81212
97,97,98,Secret Hitler,2016,353435,475,2647661.107875
98,98,99,Slime Rancher,2016,341509,459,2472145.743501
99,99,100,Splatoon,2016,333666,449,2362748.6722140005
100,100,101,BattleBlock Theater,2016,332256,447,2342284.191072
101,101,102,MapleStory,2016,330133,444,2311698.229092
102,102,103,Team Fortress 2,2016,329765,443,2303920.650045
103,103,104,Black Desert Online,2016,320675,431,2179724.498175
104,104,105,Ultra Street Fighter IV,2016,319472,429,2161470.559248
105,105,106,Donkey Kong Country 2: Diddy's Kong Quest,2016,316101,425,2118722.270175
106,106,107,Kirby 64: The Crystal Shards,2016,315368,424,2108835.540672
107,107,108,American Truck Simulator,2016,314055,422,2090149.71291
108,108,109,Nuclear Throne,2016,312687,420,2071182.40434
109,109,110,Call of Duty: Black Ops II,2016,309850,417,2037730.69395
110,110,111,Portal 2,2016,306977,413,1999471.052271
111,111,112,Final Fantasy XIV: Heavensward,2016,305520,411,1980344.28312
112,112,113,Halo 4,2016,302218,406,1935109.711668
113,113,114,Kirby: Squeak Squad,2016,299628,403,1904349.5747640005
114,114,115,SpeedRunners,2016,298927,402,1895179.842234
115,115,116,The Last of Us,2016,298704,402,1893766.035168
116,116,117,The Sims 4,2016,291710,392,1803418.89672
117,117,118,Summoners War: Sky Arena,2016,290863,391,1793595.3458430003
118,118,119,Dofus,2016,287689,387,1755874.4257530002
119,119,120,Outlast,2016,287278,386,1748835.276468
120,120,121,Elite: Dangerous,2016,284656,383,1719405.6442079998
121,121,122,Kerbal Space Program,2016,283635,381,1704292.089885
122,122,123,Rayman Legends,2016,282655,380,1693945.7619
123,123,124,EVE Online,2016,282036,379,1685788.117524
124,124,125,Resident Evil: Revelations 2,2016,279827,376,1659345.0079920003
125,125,126,The Legend of Zelda: Ocarina of Time - Master Quest,2016,278518,374,1642797.759372
126,126,127,Left 4 Dead 2,2016,275962,371,1614664.976442
127,127,128,Super Mario World,2016,270879,364,1555019.9060759998
128,128,129,7 Days to Die,2016,269681,362,1539636.336462
129,129,130,Transformers: Devastation,2016,268643,361,1529473.519833
130,130,131,Secret of Mana,2016,267715,360,1519967.9754
131,131,132,Farming Simulator 15,2016,266197,358,1502953.053546
132,132,133,Terraria,2016,264591,356,1485539.819316
133,133,134,Ori and the Blind Forest,2016,264522,356,1485152.4204719998
134,134,135,Alien: Isolation,2016,264294,355,1479704.1392699997
135,135,136,Dying Light,2016,261219,351,1446009.381999
136,136,137,The Forest,2016,258927,348,1421071.1255159995
137,137,138,Agar.io,2016,255617,344,1386779.483208
138,138,139,Star Citizen,2016,255504,343,1382136.879312
139,139,140,Final Fantasy VII,2016,251110,337,1334606.20797
140,140,141,Super Mario Bros.,2016,250331,336,1326517.987536
141,141,142,Age of Empires,2016,248884,334,1310999.9543760002
142,142,143,Metroid Prime,2016,248704,334,1310051.801856
143,143,144,Quiplash,2016,245090,329,1271688.4343100002
144,144,145,StepMania,2016,244450,329,1268367.69255
145,145,146,Donkey Kong Country,2016,243490,327,1255706.41833
146,146,147,Darksiders II,2016,242099,325,1240896.581925
147,147,148,Banjo-Kazooie,2016,241250,324,1232740.215
148,148,149,Star Wars: The Old Republic,2016,236718,318,1187182.905804
149,149,150,Fire Emblem: Path of Radiance,2016,235555,317,1177635.3158850002
150,150,151,Mount Your Friends,2016,235451,316,1173402.079836
151,151,152,The Legend of Zelda: Oracle of Ages,2016,234228,315,1163613.08322
152,152,153,Metroid Fusion,2016,234149,315,1163220.621885
153,153,154,The Long Dark,2016,228802,307,1107789.956994
154,154,155,NHL 16,2016,224623,302,1069843.858566
155,155,156,Grand Theft Auto: San Andreas,2016,223408,300,1057010.2704
156,156,157,SOMA,2016,222419,299,1048823.2446509998
157,157,158,Hurtworld,2016,217722,293,1006072.242966
158,158,159,Grand Theft Auto III,2016,216252,291,992458.494972
159,159,160,Just Cause 3,2016,216181,290,988723.25979
160,160,161,Super Mario Sunshine,2016,213058,286,960999.3873479998
161,161,162,Tony Hawk's Pro Skater,2016,211450,284,947076.9377999998
162,162,163,Half-Life 2,2016,211067,284,945361.494588
163,163,164,Mirror's Edge,2016,209507,281,928461.906057
164,164,165,Mega Man 2,2016,208756,280,921841.44528
165,165,166,Move or Die,2016,202884,273,873513.6129720001
166,166,167,Subnautica,2016,201729,271,862177.8439890001
167,167,168,Super Monkey Ball: Banana Blitz,2016,200365,269,850028.2756350001
168,168,169,TMNT,2016,198228,266,831583.5076080001
169,169,170,Mike Tyson's Punch-Out!!,2016,197881,266,830127.8127659999
170,170,171,Azure Striker GUNVOLT,2016,197178,265,824068.9730700001
171,171,172,Mega Man 10,2016,197038,265,823483.8689700001
172,172,173,The Elder Scrolls IV: Oblivion,2016,195502,263,810897.917046
173,173,174,Don't Starve,2016,190157,255,764736.3419850001
174,174,175,Pinball,2016,188826,254,756405.610884
175,175,176,Twitch Plays,2016,187445,252,744961.1639400001
176,176,177,Metro: Last Light,2016,186279,250,734451.52725
177,177,178,Sonic Advance,2016,185057,249,726714.9528029999
178,178,179,Until Dawn,2016,185013,249,726542.165727
179,179,180,Ninja Gaiden III: The Ancient Ship of Doom,2016,183550,247,715007.4613500001
180,180,181,Mafia LIVE!,2016,183378,246,711445.391748
181,181,182,Prime World,2016,182232,245,704125.31364
182,182,183,Mega Man X,2016,180986,243,693602.240058
183,183,184,Iji,2016,179556,241,682458.419916
184,184,185,Blast Corps,2016,178810,240,676803.0023999999
185,185,186,Life is Strange,2016,178272,239,671955.1231679999
186,186,187,Grid 2,2016,176713,237,660504.951351
187,187,188,Company of Heroes 2,2016,176089,236,655395.510084
188,188,189,Tabletop Simulator,2016,175903,236,654703.226268
189,189,190,Naval Action,2016,175541,236,653355.878196
190,190,191,Borderlands 2,2016,175135,235,649082.709975
191,191,192,Yakuza Kiwami,2016,174208,234,642899.6421120001
192,192,193,Mario Kart 64,2016,173981,234,642061.9181340002
193,193,194,Infestation: Survivor Stories,2016,173259,233,636664.971537
194,194,195,Microsoft Flight Simulator X,2016,173015,232,633039.73908
195,195,196,Brain Age: Train Your Brain in Minutes a Day!,2016,173011,232,633025.1035920001
196,196,197,Cities: Skylines,2016,172577,232,631437.1531440001
197,197,198,Heroes of Might and Magic III: The Shadow of Death,2016,172510,232,631192.00872
198,198,199,Street Fighter III: 3rd Strike,2016,171378,230,621644.5607400001
199,199,200,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst,2016,170447,229,615579.3968730001
200,200,1,League of Legends,2016,93154772,134035,196916703871.23044
201,201,2,Counter-Strike: Global Offensive,2016,44933218,64652,45815108430.25485
202,202,3,Dota 2,2016,41174229,59243,38469961348.01184
203,203,4,Hearthstone,2016,39982412,57528,36275006383.340256
204,204,5,Call of Duty: Black Ops III,2016,18200850,26188,7517150312.905799
205,205,6,Minecraft,2016,8965231,12899,1823798098.844799
206,206,7,Talk Shows & Podcasts,2016,7582957,10910,1304735789.98077
207,207,8,Z1: Battle Royale,2016,7135033,10266,1155198131.4778378
208,208,9,XCOM 2,2016,6399599,9208,929345722.233432
209,209,10,World of Warcraft,2016,6330745,9108,909362569.92966
210,210,11,StarCraft II,2016,5635611,8108,720632724.5247481
211,211,12,Destiny,2016,5548885,7984,698691539.23464
212,212,13,Overwatch,2016,4735263,6813,508793700.682449
213,213,14,Street Fighter V,2016,4582582,6593,476488641.460146
214,214,15,World of Tanks,2016,4580600,6590,476065834.734
215,215,16,RuneScape,2016,4012630,5773,365333842.76529
216,216,17,FIFA 16,2016,3534139,5085,283422167.869365
217,217,18,Tom Clancy's Rainbow Six Siege,2016,3237323,4658,237818014.37171403
218,218,19,Grand Theft Auto V,2016,3216017,4627,234680533.603089
219,219,20,Heroes of the Storm,2016,3206091,4613,233248323.735693
220,220,21,Creative,2016,3056510,4397,211953951.86637
221,221,22,Arma 3,2016,2912034,4189,192382707.928446
222,222,23,SMITE,2016,2760980,3972,172954446.68376002
223,223,24,Tom Clancy's The Division,2016,2747548,3953,171289733.795124
224,224,25,Diablo III,2016,2737755,3939,170074731.239595
225,225,26,Blade & Soul,2016,2683489,3861,163402558.678359
226,226,27,Poker,2016,2465052,3546,137855484.23623198
227,227,28,Super Mario Maker,2016,2396018,3447,130253856.77946602
228,228,29,Magic: The Gathering,2016,2389863,3438,129580039.984374
229,229,30,NBA 2K16,2016,2220201,3194,111837239.167374
230,230,31,American Truck Simulator,2016,2134600,3071,103384528.9386
231,231,32,Far Cry: Primal,2016,1974053,2840,88417123.21091999
232,232,33,DayZ,2016,1958480,2817,87009208.82136
233,233,34,Darkest Dungeon,2016,1898279,2731,81760017.395679
234,234,35,Dark Souls,2016,1876005,2699,79853895.63364498
235,235,36,Halo 5: Guardians,2016,1846839,2657,77389104.837933
236,236,37,Rocket League,2016,1842858,2651,77047904.53621799
237,237,38,The Culling,2016,1836023,2641,76472581.37385301
238,238,39,Dying Light,2016,1658021,2385,62364528.320535
239,239,40,ARK: Survival Evolved,2016,1609781,2316,58798274.845716
240,240,41,Dark Souls II: Scholar of the First Sin,2016,1602427,2305,58251674.680185005
241,241,42,Music,2016,1594856,2294,57699775.300944
242,242,43,Firewatch,2016,1569072,2257,55851348.49358401
243,243,44,Black Desert Online,2016,1521520,2189,52527007.41288
244,244,45,Rust,2016,1464908,2107,48678155.991276
245,245,46,Path of Exile,2016,1325757,1907,39872535.524829
246,246,47,Naruto Shippuden: Ultimate Ninja Storm 4,2016,1228192,1767,34226464.92854399
247,247,48,The Binding of Isaac: Afterbirth,2016,1215914,1749,33539138.28480601
248,248,49,Super Smash Bros. for Wii U,2016,1171701,1685,31136940.553635
249,249,50,Madden NFL 16,2016,1125453,1619,28736471.686797
250,250,51,Bloodborne,2016,1099246,1581,27408545.900946
251,251,52,The Legend of Zelda: Ocarina of Time,2016,1022938,1471,23731282.896258
252,252,53,Pok<U+00E9>mon Omega Ruby/Alpha Sapphire,2016,1014081,1459,23333891.247009
253,253,54,Stardew Valley,2016,891333,1282,18021346.736526
254,254,55,Warcraft III,2016,886470,1275,17825160.921749998
255,255,56,Layers of Fear,2016,769971,1107,13442536.393587
256,256,57,ShellShock Live,2016,699235,1006,11093800.99611
257,257,58,Garry's Mod,2016,694315,999,10939091.823135
258,258,59,Fallout 4,2016,683405,983,10594754.590665
259,259,60,Battlefield 4,2016,652002,938,9645194.682395998
260,260,61,Rise of the Tomb Raider,2016,646649,930,9484420.28247
261,261,62,Lineage II: The Chaotic Throne - The 1st Throne: The Kamael,2016,599557,862,8150738.791314
262,262,63,osu!,2016,579657,834,7624236.636197998
263,263,64,Super Smash Bros. Melee,2016,574409,826,7482737.584013999
264,264,65,Unravel,2016,540842,778,6636043.723596
265,265,66,Dungeons & Dragons,2016,531034,764,6398452.031496
266,266,67,The Witness,2016,509001,732,5876096.892372
267,267,68,Twitch Plays,2016,487997,702,5402732.882273999
268,268,69,Yakuza Kiwami,2016,472093,679,5055412.139337
269,269,70,Mortal Kombat X,2016,468326,673,4970757.369858
270,270,71,Knight Online,2016,464047,667,4881429.653079
271,271,72,Duelyst,2016,461526,664,4833074.426544
272,272,73,The Witcher 3: Wild Hunt,2016,437326,629,4338255.989634
273,273,74,Tibia,2016,429368,617,4178054.203176
274,274,75,Warframe,2016,428426,616,4162131.170736
275,275,76,World of Warships,2016,405002,582,3717400.767444
276,276,77,Cities: Skylines,2016,386975,556,3393258.395100001
277,277,78,SUPERHOT,2016,384833,553,3356268.2873790003
278,278,79,Sid Meier's Civilization V,2016,382560,550,3318344.5680000004
279,279,80,Vainglory,2016,381053,548,3293253.600924
280,280,81,Star Wars Battlefront,2016,378280,544,3245424.51072
281,281,82,Super Mario 64,2016,377433,543,3232205.2427490004
282,282,83,The Sims 4,2016,374856,539,3186489.293064
283,283,84,M.U.G.E.N,2016,366925,527,3049629.990225
284,284,85,Final Fantasy XIV: Heavensward,2016,358212,515,2909421.14778
285,285,86,The Elder Scrolls Online,2016,353582,508,2832781.594776
286,286,87,Undertale,2016,345840,497,2710758.5920800003
287,287,88,Golf With Your Friends,2016,330703,475,2477370.581175
288,288,89,The Legend of Zelda: Majora's Mask,2016,317475,456,2283145.5906
289,289,90,Guild Wars 2,2016,316227,455,2269183.2877350003
290,290,91,Heroes of Newerth,2016,315481,453,2253879.235503
291,291,92,Summoners War: Sky Arena,2016,312957,450,2221040.18115
292,292,93,Clash of Clans,2016,301831,434,2065916.688234
293,293,94,Metal Gear Solid V: The Phantom Pain,2016,294576,423,1965155.674608
294,294,95,Dragon's Dogma: Dark Arisen,2016,294010,423,1961379.81333
295,295,96,Scrap Mechanic,2016,290843,418,1917317.910354
296,296,97,Mafia LIVE!,2016,289897,417,1906509.649779
297,297,98,Call of Duty: Black Ops II,2016,287274,413,1871137.078902
298,298,99,APB Reloaded,2016,277614,399,1746921.9072059998
299,299,100,MapleStory,2016,272771,392,1686333.604872
300,300,101,Team Fortress 2,2016,270708,389,1660771.652652
301,301,102,Outlast,2016,263859,379,1577140.389531
302,302,103,The Elder Scrolls V: Skyrim,2016,263366,378,1570040.080308
303,303,104,Secret Hitler,2016,261054,375,1543905.98775
304,304,105,Agar.io,2016,254146,365,1462969.8465899995
305,305,106,Grim Dawn,2016,252032,362,1438876.395264
306,306,107,Kerbal Space Program,2016,247584,356,1390054.425984
307,307,108,EVE Online,2016,243057,349,1337804.929503
308,308,109,South Park: The Stick of Truth,2016,238032,342,1283868.9138240002
309,309,110,Tales from the Borderlands,2016,232835,335,1230133.6629750002
310,310,111,Euro Truck Simulator 2,2016,229471,330,1194265.75653
311,311,112,Terraria,2016,229377,330,1193776.54011
312,312,113,Life is Strange,2016,228898,329,1187673.667782
313,313,114,Dofus,2016,224776,323,1145016.361608
314,314,115,Left 4 Dead 2,2016,222387,319,1118817.6552630002
315,315,116,Hitman: Absolution,2016,206686,297,968114.537082
316,316,117,The Solus Project,2016,205158,295,954486.31131
317,317,118,WWE 2K16,2016,204885,294,949984.95249
318,318,119,Gears of War: Ultimate Edition,2016,197802,284,885948.0371279999
319,319,120,Diablo II: Lord of Destruction,2016,196767,283,878209.0970309998
320,320,121,The Last of Us,2016,195719,281,867358.3020690001
321,321,122,Pok<U+00E9>mon Red/Blue,2016,192855,277,842499.988785
322,322,123,Farming Simulator 15,2016,190807,274,824525.5119779999
323,323,124,Plants vs Zombies: Garden Warfare 2,2016,190807,274,824525.5119779999
324,324,125,Exanima,2016,187636,269,796026.778764
325,325,126,NHL 16,2016,185316,266,777416.557176
326,326,127,Kantai Collection,2016,184458,265,770908.0862700001
327,327,128,Mario Kart 8,2016,182213,262,752904.4804260001
328,328,129,Final Fantasy X/X-2 HD Remaster,2016,181969,261,749026.4388390001
329,329,130,Digimon Story Cyber Sleuth,2016,181711,261,747964.451241
330,330,131,Grand Theft Auto: San Andreas,2016,179627,258,730887.533586
331,331,132,FTL: Faster Than Light,2016,178725,257,724398.697575
332,332,133,Demon's Souls,2016,173730,249,682234.06167
333,333,134,Games + Demos,2016,173473,249,681224.828067
334,334,135,Super Mario Sunshine,2016,173148,249,679948.559892
335,335,136,Killer Instinct,2016,172379,248,674210.123832
336,336,137,Casino Games,2016,172239,247,670946.173443
337,337,138,War Thunder,2016,171046,246,663601.350636
338,338,139,Fire Emblem: The Blazing Blade,2016,169336,243,648955.3276079999
339,339,140,Splatoon,2016,168930,243,647399.39229
340,340,141,Blackjack,2016,168598,242,643468.092036
341,341,142,Final Fantasy XII,2016,165497,238,621192.658506
342,342,143,Heroes of Might and Magic III: The Shadow of Death,2016,165029,237,616833.349083
343,343,144,Retro,2016,159833,229,577246.309647
344,344,145,Don't Starve,2016,159554,229,576238.684686
345,345,146,Dishonored,2016,157621,226,561800.018766
346,346,147,Company of Heroes 2,2016,156035,224,551225.46864
347,347,148,Prime World,2016,155397,223,546520.837401
348,348,149,Far Cry 4,2016,154461,222,540792.983682
349,349,150,Borderlands 2,2016,153056,220,531046.15872
350,350,151,Just Survive,2016,152153,218,523113.881934
351,351,152,Elite: Dangerous,2016,151799,218,521896.802322
352,352,153,Risk: Factions,2016,151056,217,516960.006192
353,353,154,Star Citizen,2016,146562,210,485400.15342
354,354,155,Star Wars: Jedi Knight II - Jedi Outcast,2016,142993,205,462304.233615
355,355,156,Ultra Street Fighter IV,2016,142980,205,462262.2039
356,356,157,Evoland 2,2016,142542,205,460846.12581
357,357,158,Infestation: Survivor Stories,2016,141788,204,456172.263792
358,358,159,7 Days to Die,2016,139365,200,439585.083
359,359,160,ArcheAge,2016,138994,199,436222.8004260001
360,360,161,The Walking Dead: Michonne,2016,138454,199,434528.048766
361,361,162,Microsoft Flight Simulator X,2016,131330,188,389386.62084
362,362,163,The Legend of Zelda: A Link to the Past,2016,131231,188,389093.090988
363,363,164,Dead Space,2016,130525,187,384941.3279250001
364,364,165,MechWarrior Online,2016,130316,187,384324.949932
365,365,166,Armored Warfare,2016,129391,186,379556.335746
366,366,167,Age of Empires II,2016,129101,185,376669.596135
367,367,168,The Walking Dead: Season One,2016,128224,184,372088.609536
368,368,169,Atlas Reactor,2016,127027,182,364608.392694
369,369,170,XCOM: Enemy Within,2016,125338,180,355807.00764
370,370,171,Dark Souls II,2016,123237,177,344012.018679
371,371,172,Paper Mario: The Thousand-Year Door,2016,122942,176,341249.617632
372,372,173,HITMAN,2016,122352,176,339611.956992
373,373,174,Until Dawn,2016,122232,175,337351.1526
374,374,175,The Forest,2016,119987,172,325478.176044
375,375,176,SpeedRunners,2016,118640,170,318082.1448
376,376,177,Ultimate Marvel vs. Capcom 3,2016,118584,170,317932.00488
377,377,178,Pok<U+00E9>mon FireRed/LeafGreen,2016,117710,169,313732.34529
378,378,179,Final Fantasy VII,2016,117123,168,310320.66794400004
379,379,180,NEKOPARA Vol. 2,2016,116412,167,306600.919884
380,380,181,Trove,2016,116336,167,306400.754352
381,381,182,Tabletop Simulator,2016,115268,165,299952.11862
382,382,183,Board Games,2016,114691,165,298450.640565
383,383,184,Bloodborne: The Old Hunters,2016,113930,163,292876.77489
384,384,185,Don't Starve Together,2016,112703,162,287945.120106
385,385,186,Ben and Ed,2016,111484,160,281314.26624
386,386,187,Naval Action,2016,109813,158,273634.01003400004
387,387,188,Alien: Isolation,2016,109754,157,271756.062438
388,388,189,iRacing,2016,108360,155,264886.5618
389,389,190,Puzzle & Dragons,2016,107522,154,261142.337148
390,390,191,I Wanna Be The Guy,2016,107403,154,260853.317802
391,391,192,RPG Maker,2016,104178,149,244805.694462
392,392,193,PAYDAY 2,2016,104133,149,244699.949907
393,393,194,Rabi-Ribi,2016,100594,144,228451.388256
394,394,195,TERA,2016,99756,143,224975.018268
395,395,196,Construction Simulator 2015,2016,99531,143,224467.586343
396,396,197,Roblox,2016,99370,142,222537.32634
397,397,198,Punch Club,2016,97478,140,215225.57532000003
398,398,199,Quiplash,2016,96247,138,209471.77830600005
399,399,200,Subnautica,2016,95550,137,206447.90985000003
400,400,1,League of Legends,2016,94514511,127206,189611782029.3011
401,401,2,Counter-Strike: Global Offensive,2016,71963213,96854,109922687678.12643
402,402,3,Dota 2,2016,42565423,57288,38457393503.9873
403,403,4,Hearthstone,2016,39270352,52853,32733592323.731377
404,404,5,Tom Clancy's The Division,2016,19700030,26514,8237612736.368819
405,405,6,Call of Duty: Black Ops III,2016,14304986,19253,4343552545.268118
406,406,7,Minecraft,2016,10030905,13500,2135664937.1925
407,407,8,Talk Shows & Podcasts,2016,7691155,10351,1255547374.182255
408,408,9,World of Warcraft,2016,6873120,9250,1002662773.56
409,409,10,Stardew Valley,2016,5925311,7974,745154988.173694
410,410,11,Dark Souls III,2016,5597403,7533,664987949.557029
411,411,12,The Culling,2016,5358913,7212,609525186.8486761
412,412,13,RuneScape,2016,5309272,7145,598268917.6472399
413,413,14,StarCraft II,2016,5281756,7108,592086263.1106079
414,414,15,World of Tanks,2016,5046078,6791,540439298.473158
415,415,16,Street Fighter V,2016,5004563,6735,531573096.296655
416,416,17,Z1: Battle Royale,2016,5001357,6731,530917056.79355705
417,417,18,Destiny,2016,4295202,5780,391535065.68876
418,418,19,Creative,2016,4275238,5754,387962175.477492
419,419,20,Music,2016,4255087,5726,384254550.742902
420,420,21,Path of Exile,2016,3896026,5243,322152077.159178
421,421,22,Heroes of the Storm,2016,3611612,4860,276819441.66072
422,422,23,Poker,2016,3534525,4757,265169421.387675
423,423,24,Black Desert Online,2016,3263961,4392,226082279.86495203
424,424,25,FIFA 16,2016,3252458,4377,224516092.671486
425,425,26,SMITE,2016,2962622,3987,186286640.59769404
426,426,27,Overwatch,2016,2735563,3681,158807778.352713
427,427,28,Grand Theft Auto V,2016,2665320,3587,150778690.28964
428,428,29,NBA 2K16,2016,2648371,3564,148859224.022124
429,429,30,Arma 3,2016,2637418,3549,147619658.71762198
430,430,31,Super Mario Maker,2016,2164464,2913,99437473.960272
431,431,32,EA Sports UFC 2,2016,1962380,2641,81735503.44218
432,432,33,Tom Clancy's Rainbow Six Siege,2016,1912821,2574,77650115.376834
433,433,34,Rocket League,2016,1881084,2531,75086103.25868401
434,434,35,Halo 5: Guardians,2016,1788888,2407,67907614.223736
435,435,36,Dark Souls,2016,1720458,2315,62813689.31817
436,436,37,Rust,2016,1670685,2248,59231142.80748001
437,437,38,Dark Souls II: Scholar of the First Sin,2016,1579373,2125,52930119.613875
438,438,39,Paragon,2016,1550266,2086,51001125.249396
439,439,40,Warcraft III,2016,1445333,1945,44335004.415135
